Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Retainers Moulding,9967PK,"5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size","5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size Black Nylon Rocker Panel Moulding Clips",Black Nylon,15 Pcs.,G.M. # 10352799
Retainers Moulding,13420PK,"5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size","5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size White Nylon Rocker Panel Moulding Clips",White Nylon,15 Pcs.,"G.M. # 10352809, 10426887, 10431503"
Retainers Moulding,10488PK,"5/16” (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size","5/16” (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size Tan Nylon Rocker Panel Moulding Clips",,15 Pcs.,G.M. # 10431523
Retainers Moulding,10489PK,"5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size","5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size Gray Nylon Rocker Panel Moulding Clips",,15 Pcs.,G.M. # 10352797
Retainers Moulding,10487PK,"5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size","5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size Red Nylon Rocker Panel Moulding Clips General Motors",,15 Pcs.,"G.M. # 10431526, 10353825"
Retainers Moulding,10484PK,"5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size","5/16"" (8mm) Hole Size 11/16"" Stem Length 11/16 x 1 5/16"" Head Size Dark Red Nylon Rocker Panel Moulding Clips",,15 Pcs.,G.M. # 10352800
Retainers Moulding,10803PK,"5/16"" (8mm) Hole Size 20mm Stem Length 6.00 x 11.00mm Top Head Size","5/16"" (8mm) Hole Size 20mm Stem Length 6.00 x 11.00mm Top Head Size White Nylon With Sealer Side Window Moulding Clips",White Nylon,10 Pcs.,"G.M. # 11610522, 10383817"
Retainers Moulding,10805PK,"5/16"" (8mm) Hole Size 20mm Stem Length 10.00 x 17.00mm Top Head Size","5/16"" (8mm) Hole Size 20mm Stem Length 10.00 x 17.00mm Top Head Size Green Nylon With Sealer Window Reveal Moulding Clips",,5 Pcs.,GM # 11569697
Retainers Moulding,18824PK,"11/32"" (9mm) Hole Size 9.50mm Stem Length 16mm Top Head Size","11/32"" (9mm) Hole Size 9.50mm Stem Length 16mm Top Head Size Black Nylon With Sealer Tail Lamp Retainers",Black Nylon,25 Pcs.,G.M. # 11571063
Retainers Moulding,10750PK,"23/64"" (9mm) Hole Size 10mm Stem Length 10.00 x 13.00mm Top Head Diameter","23/64"" (9mm) Hole Size 10mm Stem Length 10.00 x 13.00mm Top Head Diameter Yellow Nylon Fender Flare Retainers",,25 Pcs.,G.M. # 88969790; Toyota # 75867-21010
Moulding Retainers,16093PK,"23/64"" (9mm) Hole Size 10mm Stem Length 12.00 x 20.00mm","23/64"" (9mm) Hole Size 10mm Stem Length 12.00 x 20.00mm Green Nylon With Sealer",,10 Pcs.,G.M. # 11547210
Moulding Retainers,12029PK,"23/64"" (9mm) Hole Size 10mm Stem Length 12.00 x 29.00mm Head Size","23/64"" (9mm) Hole Size 10mm Stem Length 12.00 x 29.00mm Head Size Green Nylon Rocker Moulding Clips",,25 Pcs.,G.M. # 25922739
Retainers Moulding,12600PK,"23/64"" (9mm) Hole Size 11mm Stem Length 12.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 11mm Stem Length 12.00 x 20.00mm Top Head Size White Nylon With Sealer General Motors",White Nylon,25 Pcs.,GM # 11547581
Retainers Moulding,12040PK,"23/64"" (9mm) Hole Size 11mm Stem Length 12.00 x 20.00mm Head Size","23/64"" (9mm) Hole Size 11mm Stem Length 12.00 x 20.00mm Head Size Gray Nylon With Sealer Rocker Moulding Retainers",,15 Pcs.,Chrysler # 68172491AA; G.M. # 11571175
Body Side Moulding Clips,10480PK,"23/64"" (9mm) Hole Size 11mm Stem Length 12.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 11mm Stem Length 12.00 x 20.00mm Top Head Size White Nylon",White Nylon,15 Pcs.,G.M. # 15127746
Body Side Moulding Clips,12412PK,"23/64"" (9mm) Hole Size 11mm Stem Length 12.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 11mm Stem Length 12.00 x 20.00mm Top Head Size White Nylon With Sealer Rocker Panel Moulding Clips",White Nylon,15 Pcs.,G.M. # 11562250
Body Side Moulding Clips,9667PK,"23/64"" (9mm) Hole Size 11mm Stem Length 12.50 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 11mm Stem Length 12.50 x 20.00mm Top Head Size Yellow Nylon With Sealer Lower Door Moulding Retainers",,10 Pcs.,G.M. # 11570847
Body Side Moulding Clips,18263PK,"23/64"" (9mm) Hole Size 11mm Stem Length 12.50 x 23.00mm Top Head Size","23/64"" (9mm) Hole Size 11mm Stem Length 12.50 x 23.00mm Top Head Size White Nylon Tailgate Cover Retainer",White Nylon,25 Pcs.,G.M. # 11611626
Body Side Moulding Clips,16397PK,"23/64"" (9mm) Hole Size 12mm Stem Length 33.00 x 45.50mm Top Head","23/64"" (9mm) Hole Size 12mm Stem Length 33.00 x 45.50mm Top Head White Nylon With Sealer Rocker Moulding Retainers",White Nylon,10 Pcs.,G.M. # 11601845
Body Side Moulding Clips,12908PK,"23/64"" (9mm) Hole Size 14mm Stem Length 9.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 14mm Stem Length 9.00 x 20.00mm Top Head Size Yellow Nylon With Sealer Rocker Moulding Clips",,10 Pcs.,"G.M. # 11546635, 11612122"
Retainers Moulding,10357PK,"23/64"" (9mm) Hole Size 14mm Stem Length 12.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 14mm Stem Length 12.00 x 20.00mm Top Head Size White Nylon Rocker Panel Moulding Clips General Motors",White Nylon,15 Pcs.,G.M. # 10323057
Retainers Moulding,13227PK,"25/64"" (9mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","25/64"" (9mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Black Nylon With Sealer Tailgate Moulding Retainers",Black Nylon,15 Pcs.,G.M. # 22691056
Retainers Moulding,10485PK,"23/64"" (9mm) Hole Size 14mm Stem Length 14.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 14mm Stem Length 14.00 x 20.00mm Top Head Size Yellow Nylon With Sealer Rocker Panel Moulding Clips",,10 Pcs.,G.M. # 5480852
Retainers Moulding,10826PK,"23/64"" (9mm) Hole Size 15mm Stem Length 12.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 15mm Stem Length 12.00 x 20.00mm Top Head Size Black Nylon Rocker Moulding Clips Saturn",Black Nylon,15 Pcs.,
Retainers Moulding,10481PK,"23/64"" (9mm) Hole Size 15mm Stem Length 12.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 15mm Stem Length 12.00 x 20.00mm Top Head Size Gray Nylon With Sealer Windshield Pillar Moulding Clips",,15 Pcs.,"G.M. # 15288146, 15893516"
Moulding Retainers,12272PK,"23/64"" (9mm) Hole Size 16mm Stem Length 12.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 16mm Stem Length 12.00 x 20.00mm Top Head Size Gray Nylon With Sealer",,15 Pcs.,"G.M. 11609923, 11609740"
Moulding Retainers,15870PK,"23/64"" (9mm) Hole Size 16mm Stem Length 12.00 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 16mm Stem Length 12.00 x 20.00mm Top Head Size Blue Nylon With Sealer Rocker Moulding Retainers",,10 Pcs.,G.M. # 11547211
Moulding Retainers,13515PK,"23/64"" (9mm) Hole Size 16mm Stem Length 16.00 x 26.00mm Top Head Size","23/64"" (9mm) Hole Size 16mm Stem Length 16.00 x 26.00mm Top Head Size White Nylon",White Nylon,10 Pcs.,G.M. # 11588818
Retainers Moulding,18236PK,"23/64"" (9mm) Hole Size 20mm Stem Length 9.50 x 20.00mm Top Head Size","23/64"" (9mm) Hole Size 20mm Stem Length 9.50 x 20.00mm Top Head Size Yellow Nylon With Sealer Rocker Moulding Clips General Motors",,10 Pcs.,"G.M. # 15864780, 11569921"
Moulding Retainers,18304PK,11.50 x 21.00mm Head Size 11mm Stem Length 17mm Over all Height,11.50 x 21.00mm Head Size 11mm Stem Length 17mm Over all Height Black Nylon,Black Nylon,50 Pcs.,G.M. # 11547341
Moulding Retainers,18803PK,12 x 10mm Top Head Size 21mm Over all Length 11mm Stem Size,12 x 10mm Top Head Size 21mm Over all Length 11mm Stem Size Yellow Nylon Front Bumper Retainers,,25 Pcs.,G.M. # 11603057
Door Moulding Clips,12030PK,"23/64"" (9mm) Hole Size 24mm Stem Length 12.00 x 16.00mm Head Size","23/64"" (9mm) Hole Size 24mm Stem Length 12.00 x 16.00mm Head Size Yellow Nylon",,15 Pcs.,G.M. # 25774893
Door Moulding Clips,12032PK,"23/64"" (9mm) Hole Size 24mm Stem Length 12.00 x 16.00mm Head Size","23/64"" (9mm) Hole Size 24mm Stem Length 12.00 x 16.00mm Head Size Green Nylon With Sealer Rocker Moulding Clips",,10 Pcs.,G.M. # 25775903
Door Moulding Clips,18896PK,"23/64"" (9.10mm) Hole Size 14mm Stem Length 19mm Flange Diameter","23/64"" (9.10mm) Hole Size 14mm Stem Length 19mm Flange Diameter Blue Nylon Front Wheel Moulding Retainers",,25 Pcs.,G.M.# 86779331
Door Trim Moulding Retainers,15008PK,"3/8"" (9.50mm) Hole Size 3/8"" Stem Length 9/16 x 3/4"" Head Size","3/8"" (9.50mm) Hole Size 3/8"" Stem Length 9/16 x 3/4"" Head Size Yellow Nylon",,25 Pcs.,G.M. # 25718851
Door Trim Moulding Retainers,15018PK,"3/8"" (9.50mm) Hole Size 7/16"" Stem Length 9/16 x 23/32"" Head Size","3/8"" (9.50mm) Hole Size 7/16"" Stem Length 9/16 x 23/32"" Head Size White Nylon Rocker Panel Moulding Clips",White Nylon,15 Pcs.,G.M. # 15236894
Retainers Moulding,15298PK,"3/8"" (9.50mm) Hole Size 7/16"" Stem Length 3/4 x 1 9/16"" Top Head Size","3/8"" (9.50mm) Hole Size 7/16"" Stem Length 3/4 x 1 9/16"" Top Head Size Black Nylon Rocker Panel Moulding Retainers General Motors",Black Nylon,15 Pcs.,G.M. # 15236893
Body Side Moulding Retainers,18895PK,"23/64"" (9.10mm) Hole Size 14mm Stem Length 19mm Flange Diameter","23/64"" (9.10mm) Hole Size 14mm Stem Length 19mm Flange Diameter Orange Nylon",,25 Pcs.,G.M. # 86779330
Body Side Moulding Retainers,13106PK,"3/8"" (9.50mm) Hole Size 9/16"" Stem Length 9/16 x 25/32"" Head Size","3/8"" (9.50mm) Hole Size 9/16"" Stem Length 9/16 x 25/32"" Head Size Blue Nylon Rocker Panel Moulding Clips",,15 Pcs.,G.M. # 25742293
Body Side Moulding Retainers,10680PK,"3/8"" (9.50mm) Hole Size 9/16"" Stem Length 9/16 x 13/16"" Top Head Size","3/8"" (9.50mm) Hole Size 9/16"" Stem Length 9/16 x 13/16"" Top Head Size White Nylon Rocker & Grille Moulding Clips",White Nylon,15 Pcs.,G.M. # 25724529
Body Side Moulding Retainers,12109PK,"3/8"" (9.50mm) Hole Size 9/16"" Stem Length 3/4 x 1 1/32"" Head Size","3/8"" (9.50mm) Hole Size 9/16"" Stem Length 3/4 x 1 1/32"" Head Size White Nylon Rocker Panel Moulding Clips",White Nylon,15 Pcs.,G.M. # 11589176
Moulding Clips With Sealer,13039PK,"3/8"" (9.50mm) Hole Size 15mm Stem Length 12.00 x 20.00mm Head Diameter","3/8"" (9.50mm) Hole Size 15mm Stem Length 12.00 x 20.00mm Head Diameter White Nylon Fender",White Nylon,15 Pcs.,G.M. 11518988
Moulding Clips With Sealer,16348PK,9.00 x 20.00mm Hole Size 15mm Stem Length 33.00 x 45.00mm Top Head Size,9.00 x 20.00mm Hole Size 15mm Stem Length 33.00 x 45.00mm Top Head Size White Nylon Rocker Panel Mldg Retainers,White Nylon,10 Pcs.,G.M. # 11549137
Moulding Clips With Sealer,17929PK,"25/64"" (10mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","25/64"" (10mm) Hole Size 14mm Stem Length 13mm Top Head Diameter White Nylon Trim Moulding Retainers",White Nylon,50 Pcs.,G.M. # 11546850
Retainers Moulding,10827PK,"25/64"" (10mm) Hole Size 15mm Stem Length 12.00 x 20.00mm Top Head Size","25/64"" (10mm) Hole Size 15mm Stem Length 12.00 x 20.00mm Top Head Size White Nylon Rocker Moulding Clips General Motors",White Nylon,15 Pcs.,G.M. # 11562563
Body Side Moulding Clips,10482PK,"25/64"" (10mm) Hole Size 15mm Stem Length 16.00 x 38.00mm Top Head Size","25/64"" (10mm) Hole Size 15mm Stem Length 16.00 x 38.00mm Top Head Size Green Nylon",,15 Pcs.,"G.M. # 15116576, 15282120"
Moulding Clips,12909PK,"25/64"" (10mm) Hole Size 15mm Stem Length 22.00 x 45.00mm Top Head Size","25/64"" (10mm) Hole Size 15mm Stem Length 22.00 x 45.00mm Top Head Size White Nylon With Sealer",White Nylon,10 Pcs.,G.M. # 11611435
Moulding Retainers,13208PK,"25/64"" (10mm) Hole Size 15mm Stem Length 18.00 x 26.00mm Top Head Size","25/64"" (10mm) Hole Size 15mm Stem Length 18.00 x 26.00mm Top Head Size Black Nylon",Black Nylon,10 Pcs.,G.M. # 11561329
Moulding Retainers,16087PK,"25/64"" (10mm) Hole Size 17mm Stem Length 22.00 x 46.00mm Head Size","25/64"" (10mm) Hole Size 17mm Stem Length 22.00 x 46.00mm Head Size Green Nylon Rocker Moulding Retainers",,15 Pcs.,G.M. # 25744385
Moulding Retainers,10059PK,"7/16"" (11mm) Hole Size 17/32"" Stem Length 7/8"" Width 2"" Length","7/16"" (11mm) Hole Size 17/32"" Stem Length 7/8"" Width 2"" Length Gray Nylon Rocker Panel Moulding Clips",,10 Pcs.,G.M. # 25722671
Moulding Retainers,9914PK,"7/16"" (11mm) Hole Size 9/16"" Stem Length 15/32 x 13/16"" Top Head Size","7/16"" (11mm) Hole Size 9/16"" Stem Length 15/32 x 13/16"" Top Head Size Green Nylon Rocker Panel Moulding Clips",,15 Pcs.,G.M. # 10423553
Moulding Retainers,9991PK,"7/16"" (11mm) Hole Size 9/16"" Stem Length 15/32 x 25/32"" Top Head Size","7/16"" (11mm) Hole Size 9/16"" Stem Length 15/32 x 25/32"" Top Head Size Natural Nylon With Sealer Rear Wheel Opening Moulding Clips",Natural Nylon,10 Pcs.,G.M. # 10297368
Retainers Moulding,12512PK,"7/16"" (11mm) Hole Size 9/16"" Stem Length 1/2 x 9/16"" Top Head Size","7/16"" (11mm) Hole Size 9/16"" Stem Length 1/2 x 9/16"" Top Head Size White Nylon With Sealer Rocker Panel Moulding Clips General Motors",White Nylon,15 Pcs.,G.M. # 10442914
Retainers Moulding,10127PK,"7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 3/4"" Top Head Size","7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 3/4"" Top Head Size Gray Nylon Rocker Panel Moulding Clips",,25 Pcs.,G.M. # 25693852
Retainers Moulding,10129PK,"7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 13/16"" Top Head Size","7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 13/16"" Top Head Size Natural Nylon With Sealer Rocker Panel Moulding Clips",Natural Nylon,15 Pcs.,G.M. # 11518357
Retainers Moulding,9992PK,"7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 13/16"" Top Head Size","7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 13/16"" Top Head Size Black Nylon Front Fender With Opening Moulding Clips",Black Nylon,25 Pcs.,G.M. # 10242298
Retainers Moulding,9915PK,"7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 13/16"" Top Head Size","7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 13/16"" Top Head Size White Nylon Rocker Panel Moulding Clips",White Nylon,15 Pcs.,G.M. # 10443956
Retainers Moulding,10429PK,"7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 1 1/8"" Top Head Size","7/16"" (11mm) Hole Size 9/16"" Stem Length 9/16 x 1 1/8"" Top Head Size Gray Nylon Rocker Panel Moulding Clips",,15 Pcs.,G.M. # 15221959
Retainers Moulding,9990PK,"7/16"" (11mm) Hole Size 9/16"" Stem Length 19/32 x 25/32"" Top Head Size","7/16"" (11mm) Hole Size 9/16"" Stem Length 19/32 x 25/32"" Top Head Size Yellow Nylon With Sealer Rear Wheel Opening Moulding Clips",,15 Pcs.,G.M. # 10297371
Retainers Moulding,10056PK,"7/16"" (11mm) Hole Size 19/32"" Stem Length 3/4 x 1"" Top Head Size","7/16"" (11mm) Hole Size 19/32"" Stem Length 3/4 x 1"" Top Head Size White Nylon Rocker Panel Moulding Clips General Motors",White Nylon,15 Pcs.,G.M. # 22603384
Retainers Moulding,15299PK,"7/16"" (11mm) Hole Size 21/32"" Stem Length 3/4 x 1 9/16"" Head Size","7/16"" (11mm) Hole Size 21/32"" Stem Length 3/4 x 1 9/16"" Head Size White Nylon Rocker Moulding Retainers",White Nylon,15 Pcs.,G.M. # 10384814
Retainers Moulding,10128PK,"7/16"" (11mm) Hole Size 21/32"" Stem Length 7/8” Width 2” Length","7/16"" (11mm) Hole Size 21/32"" Stem Length 7/8” Width 2” Length Gray Nylon Rocker Moulding Clips",,10 Pcs.,G.M. # 25648693
Retainers Moulding,15154PK,"7/16"" (11mm) Hole Size 1 3/8"" Stem Length 15/32 x 27/32"" Top Head Size Yellow Nylon W/Sealer","7/16"" (11mm) Hole Size 1 3/8"" Stem Length 15/32 x 27/32"" Top Head Size Yellow Nylon W/Sealer Rocker Panel Moulding Clips",,10 Pcs.,"G.M. # 11589244, 11569973"
Retainers Moulding,10058PK,"7/16"" (11mm) Hole Size 1 1/4"" Stem Length 1 1/16 x 1 1/2"" Top Head Size","7/16"" (11mm) Hole Size 1 1/4"" Stem Length 1 1/16 x 1 1/2"" Top Head Size Gray Nylon Rocker Panel Moulding Clips",,15 Pcs.,"G.M. # 10431761, 10411395"
Retainers Moulding,13235PK,"7/16"" (11mm) Hole Size 33mm Stem Length 18.00 x 38.00mm Top Head Size","7/16"" (11mm) Hole Size 33mm Stem Length 18.00 x 38.00mm Top Head Size Black Nylon Rocker, Pillar & Floor Moulding Clips",Black Nylon,15 Pcs.,G.M. # 10363352
Retainers Moulding,15155PK,"7/8"" (22mm) Hole Size 10mm Stem Length 32mm Head Diameter","7/8"" (22mm) Hole Size 10mm Stem Length 32mm Head Diameter Black Nylon Rocker Moulding Retainers General Motors",Black Nylon,25 Pcs.,"G.M. # 88970495, 88973654; Toyota # 76924-52021, 76924-02010,"
Retainers Moulding,12656PK,13mm Width 22mm Length 13.50 x 20.50mm Head Size,13mm Width 22mm Length 13.50 x 20.50mm Head Size Zinc Finish Garnish Moulding Clips,Zinc Finish,15 Pcs.,#8 (4.20mm) Screw Size; G.M. # 11609651
Retainers Moulding,9853PK,"7/16"" Width 25/32"" Length","7/16"" Width 25/32"" Length Natural Nylon Quarter Panel and Reveal Moulding Clips",Natural Nylon,100 Pcs.,G.M. # 7731589
Retainers Moulding,1159PK,"7/16"" Width 31/32"" Length","7/16"" Width 31/32"" Length White Nylon Quarter Belt Reveal Moulding Clips",White Nylon,50 Pcs.,G.M. # 20199675
"Door, Quarter Panel &",9895PK,"31/64"" Width 57/64"" Length","31/64"" Width 57/64"" Length White Nylon Rear End Moulding Clips",White Nylon,50 Pcs.,G.M. # 8799350
"Door, Quarter Panel &",12389PK,"1/2"" Width 5/8"" Overall Length","1/2"" Width 5/8"" Overall Length Zinc Finish Garnish Moulding Retainers",Zinc Finish,25 Pcs.,G.M. # 15748479
Door & Body Side Moulding Clips,987PK,"33/64"" Width 27/32"" Length","33/64"" Width 27/32"" Length Gray Nylon",,100 Pcs.,G.M. # 9838109
Door & Body Side Moulding Clips,1172PK,"9/16"" Width 61/64"" Length","9/16"" Width 61/64"" Length White Nylon Quarter Belt Reveal Moulding Clips",White Nylon,50 Pcs.,"G.M. # 20175051, 15633873"
Door & Body Side Moulding Clips,12843PK,"7/8"" Width 2"" Length","7/8"" Width 2"" Length Black Nylon Rocker Panel Molding Clips",Black Nylon,10 Pcs.,"G.M. # 25691949, 25704001"
Retainers Moulding,13100PK,26mm Width 43mm Length,26mm Width 43mm Length Light Brown Nylon Belt Molding Clips General Motors,,15 Pcs.,G.M. # 11547339
Retainers Moulding,12133PK,,Windshield Black Nylon Upper Garnish Moulding Clips,Black Nylon,10 Pcs.,G.M. # 20058837
Moulding Clips,12805PK,11.50 x 21.00mm Head Size 11mm Stem Length 17mm Overall Height,11.50 x 21.00mm Head Size 11mm Stem Length 17mm Overall Height White Nylon,White Nylon,50 Pcs.,Chrysler # 68225214-AA; G.M. # 11547341
Door Sill Plate Retainers,13519PK,10mm Stem Length 17.00 x 24.00mm Top Head,10mm Stem Length 17.00 x 24.00mm Top Head Red Nylon With Sealer & Metal Reinforced,,10 Pcs.,G.M. # 11547024
Moulding Retainers,14995PK,10mm Stem Length 17.00 x 24.00mm Top Head Size,10mm Stem Length 17.00 x 24.00mm Top Head Size Blue Nylon With Sealer Interior Trim & Windshield Pillar,,10 Pcs.,G.M. # 11611367
Moulding Retainers,17588PK,10mm Stem Length 17.00 x 24.00mm Top Head Size,10mm Stem Length 17.00 x 24.00mm Top Head Size Red Nylon With Metal Reinforced Interior Trim & Windshield Garnish,,10 Pcs.,G.M. # 11547026
Retainers Moulding,13104PK,10mm Stem Length 17.00 x 24.00mm Top Head Size,10mm Stem Length 17.00 x 24.00mm Top Head Size Blue Nylon With Metal Reinforced Interior Trim & Windshield Pillar General Motors,,10 Pcs.,G.M. # 11611623
Retainers Moulding,18095PK,11mm Stem Length 17.00 x 20.00mm Top Head Size,"11mm Stem Length 17.00 x 20.00mm Top Head Size Blue Nylon With Metal Reinforced Windshield Pillar, Interior & Trunk Trim Moulding Retainers",,15 Pcs.,G.M. # 24405740
Moulding Retainers,18165PK,12mm Stem Length 17.00 x 20.00mm Top Head Size,"12mm Stem Length 17.00 x 20.00mm Top Head Size Black Nylon With Metal Reinforced Windshield Pillar, Interior",Black Nylon,15 Pcs.,G.M. # 24405739
"Grille Assembly Retainer                                ':' •    I ... ),·",18119PK,19mm Stem Length 19mm Overall Height 17.50 x 25.00mm Head Size,19mm Stem Length 19mm Overall Height 17.50 x 25.00mm Head Size ~. Black Finish                                               ·-,Black Finish,10 Pcs.,G.M. # 11546500
Retainers Universal Moulding,16310PK,8mm Width 15mm Height,8mm Width 15mm Height White Nylon Quarter Panel & Exterior Trim Moulding Clips 00],White Nylon,25 Pcs.,Ford # W714972-S300; GM # 94748652
Retainers Universal Moulding,308PK,"3/8"" Hole Size","3/8"" Hole Size Front & Rear Door Universal Moulding Clips",,50 Pcs.,"G.M. # 4759145, 4761842, 4779348"
Retainers Universal Moulding,2194PK,"10-24 x 3/4"" Screw Size 3/4 x 2 1/2"" Plate Size Breaks Oﬀ In 1/16""","10-24 x 3/4"" Screw Size 3/4 x 2 1/2"" Plate Size Breaks Oﬀ In 1/16"" Bright Zinc Finish General Motors",Zinc Finish,25 Pcs.,
Moulding Clips,347PK,"10-24 x 3/4"" Screw Size 11/32 x 23/32"" Plate Size","10-24 x 3/4"" Screw Size 11/32 x 23/32"" Plate Size Universal",,50 Pcs.,"Chrysler # 1624705, 6010093; G.M. # 4689929, 4778814"
Moulding Clips,9879PK,"10-24 x 3/4"" Screw Size 1/2 x 1 1/16"" Plate Size","10-24 x 3/4"" Screw Size 1/2 x 1 1/16"" Plate Size Universal Moulding Clips",,25 Pcs.,"Chrysler # 1560058, 6010029; Ford # 358560; G.M. # 568792, 574355, 1165051"
Moulding Clips,345PK,"10-24 x 3/4"" Screw Size 1/2 x 1 25/64"" Plate Size","10-24 x 3/4"" Screw Size 1/2 x 1 25/64"" Plate Size Universal Moulding Clips",,50 Pcs.,"Chrysler # 6000705, 6013029; G.M. # 3722635"
Moulding Clips,344PK,"10-24 x 3/4"" Screw Size 9/16 x 1 25/32"" Plate Size","10-24 x 3/4"" Screw Size 9/16 x 1 25/32"" Plate Size Universal",,50 Pcs.,"Chrysler # 1758099, 6000720, 6010046; G.M. # 3744999"
Retainers Universal Moulding,9711PK,"10-24 x 3/4"" Screw Size 11/16 x 2 17/32"" Plate Size Commercial Zinc Finish","10-24 x 3/4"" Screw Size 11/16 x 2 17/32"" Plate Size Commercial Zinc Finish Universal Moulding Clips General Motors",Zinc Finish,15 Pcs.,G.M. # 4676189
Moulding Clips,315PK,"13/16 x 2 1/8"" Plate Size","13/16 x 2 1/8"" Plate Size Universal",,25 Pcs.,
